name,customer_avg_amout_1_day,customer_avg_amount_7_day,customer_avg_amount_30_day,merchant_num_trans_1_day,merchant_num_trans_7_day,merchant_num_trans_30_day,merchant_risk_1_day,merchant_risk_7_day,merchant_risk_30_day,merchant_risk_90_day,combined_anomaly_score,per_field_anomaly,combined_anomaly,is_anomaly,customer_avg_amout_1_day_z,customer_avg_amount_7_day_z,customer_avg_amount_30_day_z,merchant_num_trans_1_day_z,merchant_num_trans_7_day_z,merchant_num_trans_30_day_z,merchant_risk_1_day_z,merchant_risk_7_day_z,merchant_risk_30_day_z,merchant_risk_90_day_z,combined_abs_z,flag_per_field,flag_combined
Terry Larson,43.92,33.935,34.155,2499.75875,62189.86875,705931.555,3.625,11,17.75,31.25,20.63963012,TRUE,TRUE,TRUE,-0.469337546,-3.758310651,-0.573129598,-0.290803028,3.412342948,3.953901322,0.446649686,3.812711307,2.81119792,1.111246114,20.63963012,TRUE,TRUE
Melissa Rice,40.181,49.316,32.497,3091.716,46857.58,713843.182,3.9,9.5,17.5,35.3,20.63124324,TRUE,TRUE,TRUE,-1.617223472,1.222021474,-1.264766355,3.079519032,-1.068218952,4.161085492,1.427727704,0.542751735,2.376076546,3.871852484,20.63124324,TRUE,TRUE
Peter Johnson,53.32142857,52.92,42.42857143,3324.781429,52055.60857,535711.7457,4.142857143,10.14285714,16.28571429,34.14285714,20.62913979,TRUE,TRUE,TRUE,2.416933525,2.388988314,2.87820099,4.406482347,0.450803364,-0.503696328,2.294134265,1.94416298,0.262629871,3.083107807,20.62913979,TRUE,TRUE
Alexander Ballard,37.129,40.508,38.236,2240.814,55176.796,648249.732,3.2,8.8,18.5,24.4,20.61212224,TRUE,TRUE,TRUE,-2.554198022,-1.629988497,1.129264616,-1.765110849,1.362909424,2.44336997,-1.069561796,-0.983229399,4.116562043,-3.557927624,20.61212224,TRUE,TRUE
Christopher Edwards,48.50222222,56.62888889,31.79333333,2509.558889,60637.99111,347749.45,3.111111111,10.11111111,16.88888889,31.55555556,20.59900905,TRUE,TRUE,TRUE,0.937420517,3.589917934,-1.558301779,-0.235005715,2.958837021,-5.425921839,-1.386677923,1.874957486,1.31244652,1.319522314,20.59900905,TRUE,TRUE
Tracey Shepherd,43.46363636,43.98363636,39.70636364,2745.759091,59009.04273,368741.8809,3.181818182,8,18.18181818,26.90909091,20.59751624,TRUE,TRUE,TRUE,-0.60944276,-0.504585504,1.742628632,1.109805505,2.482808674,-4.876186699,-1.134426459,-2.727207838,3.562771203,-1.84765297,20.59751624,TRUE,TRUE
Richard Wilson,62.96461538,31.20230769,42.72230769,2412.969231,53297.24615,590787.9846,3.461538462,10.23076923,15.53846154,32.15384615,20.59610545,TRUE,TRUE,TRUE,5.377425213,-4.643150082,3.000733437,-0.784941129,0.813647694,0.938601804,-0.136508576,2.135808962,-1.037952698,1.727335854,20.59610545,TRUE,TRUE
Kimberly King,47.02375,30.90875,37.65625,2886.48,59541.08875,574579.2963,2.5,9.25,14,32.75,20.59098934,TRUE,TRUE,TRUE,0.483524433,-4.738203381,0.887421184,1.9110032,2.638288732,0.514139978,-3.566851297,-0.002241527,-3.715622694,2.133692917,20.59098934,TRUE,TRUE
Molly Diaz,36.14454545,44.94454545,33.31090909,3406.845455,65316.19636,459015.3855,3.636363636,8.454545455,14.90909091,28.81818182,20.59017279,TRUE,TRUE,TRUE,-2.856428971,-0.193445369,-0.925243168,4.873715745,4.325951126,-2.512167121,0.4871901,-1.736310998,-2.133363151,-0.546357038,20.59017279,TRUE,TRUE
Calvin Kennedy,40.368,42.88,41.915,2669.903,68298.261,500466.341,2.5,9,18,28.4,20.57952325,TRUE,TRUE,TRUE,-1.559813825,-0.861940398,2.663964032,0.677917127,5.197401267,-1.426678406,-3.566851297,-0.54723479,3.246319294,-0.831402814,20.57952325,TRUE,TRUE
Maria Reyes,50.92,47.47090909,30.32090909,3663.407273,47273.21364,530255.9691,4.181818182,8.363636364,16.36363636,24.63636364,20.56726743,TRUE,TRUE,TRUE,1.679686652,0.624585317,-2.172525379,6.334456289,-0.946758141,-0.646568402,2.43312997,-1.934490366,0.398252117,-3.396814794,20.56726743,TRUE,TRUE
Kristina Taylor,44.874,33.627,42.425,1809.57,47164.774,636953.443,3,8.1,16.5,27.6,20.56219669,TRUE,TRUE,TRUE,-0.176456248,-3.858040336,2.876711164,-4.220408367,-0.978447506,2.147550632,-1.783073082,-2.509210533,0.635591049,-1.376707776,20.56219669,TRUE,TRUE
Bryan James,40.105,36.051,45.42,2689.461,52885.845,653899.675,3.7,9.5,14.3,34.3,20.55447763,TRUE,TRUE,TRUE,-1.640555734,-3.073154759,4.126079131,0.789271044,0.693423743,2.591326736,0.714216418,0.542751735,-3.193477045,3.190221281,20.55447763,TRUE,TRUE
Amber Miller,50.51285714,41.76571429,39.32285714,2933.797143,56714.37714,460398.2629,3,7.571428571,14.42857143,27.71428571,20.54174203,TRUE,TRUE,TRUE,1.554692388,-1.222743528,1.582648422,2.180404428,1.812237479,-2.475953292,-1.783073082,-3.661482001,-2.969700338,-1.298807067,20.54174203,TRUE,TRUE
Stanley Villanueva,40.85454545,50.98727273,27.51363636,2324.52,32206.40545,527232.5464,2.727272727,10.63636364,16.36363636,30.27272727,20.50060763,TRUE,TRUE,TRUE,-1.410442689,1.763175706,-3.34358268,-1.288528835,-5.34973853,-0.725743687,-2.756043017,3.019993835,0.398252117,0.445106529,20.50060763,TRUE,TRUE
Brittany Wheeler,50.85875,51.91125,30.195,3148.26125,48094.69875,663113.9262,3.75,9.75,18.875,30.875,20.49428534,TRUE,TRUE,TRUE,1.660882691,2.062357404,-2.225048512,3.401460698,-0.706695162,2.832623122,0.89259424,1.087744997,4.769244104,0.855634413,20.49428534,TRUE,TRUE
James Soto,27.42375,42.81,32.525,2933.87125,59235.68,448712.2925,4,9,15.5,26.875,20.49078134,TRUE,TRUE,TRUE,-5.533743322,-0.884606236,-1.253086121,2.180826359,2.54903899,-2.781977334,1.784483347,-0.54723479,-1.104894448,-1.870890398,20.49078134,TRUE,TRUE
Alexander Ryan,58.711,48.297,36.08,1999.771,39294.891,527428.529,2.4,9.7,16.1,34.3,20.48305965,TRUE,TRUE,TRUE,4.071550585,0.892071637,0.229886541,-3.137494649,-3.27826709,-0.720611431,-3.92360694,0.978746344,-0.06060315,3.190221281,20.48305965,TRUE,TRUE
Katie Murray,53.9725,46.8475,39.505,3005.95,58800.855,613263.7488,3.875,10.875,17.125,25.75,20.47840428,TRUE,TRUE,TRUE,2.616814705,0.422726899,1.658629541,2.591208361,2.421969877,1.52718144,1.338538793,3.540214676,1.723394485,-2.6377255,20.47840428,TRUE,TRUE
Patricia Navarro,36.76875,50.6275,41.605,2225.99,58837.5325,540762.15,3.25,9.125,13.75,24.25,20.47660346,TRUE,TRUE,TRUE,-2.664796017,1.646682132,2.534647147,-1.84951163,2.43268816,-0.371439863,-0.891183975,-0.274738159,-4.150744068,-3.660172304,20.47660346,TRUE,TRUE
Sierra Taylor,46.25,50.22,32.32166667,3246.145,40412.44917,603906.1467,1.75,9.583333333,16.25,26.66666667,20.47150099,TRUE,TRUE,TRUE,0.245980509,1.514734577,-1.337906873,3.958764054,-2.951682545,1.282131083,-6.242518618,0.724416155,0.200469675,-2.012896898,20.47150099,TRUE,TRUE
Ashley Ruiz,56.65625,34.70125,31.61375,1936.075,41053.70375,522638.6325,3.625,9.625,16.125,34.75,20.47057908,TRUE,TRUE,TRUE,3.440735232,-3.510200678,-1.633215189,-3.500149273,-2.764288419,-0.8460459,0.446649686,0.815248366,-0.017091012,3.496955323,20.47057908,TRUE,TRUE
Hector Smith,47.7075,57.08,42.435,2607.7975,47181.42875,470212.91,4.375,10.125,16.625,35.125,20.46041074,TRUE,TRUE,TRUE,0.693438047,3.735986665,2.880882677,0.324318051,-0.973580481,-2.218934158,3.122317008,1.90523489,0.853151736,3.752567024,20.46041074,TRUE,TRUE
Judy Miller,21.61714286,47.82,31.65857143,2192.571429,54103.80286,499465.53,3.857142857,8.571428571,14.71428571,28.14285714,20.44598547,TRUE,TRUE,TRUE,-7.316391788,0.737620143,-1.614517874,-2.039781026,1.049348136,-1.452886946,1.274832428,-1.481508953,-2.472418767,-1.006679409,20.44598547,TRUE,TRUE
Bruce Martin,33.46818182,46.30090909,27.36272727,3150.485455,44736.81455,617042.1582,3.636363636,10.45454545,15.72727273,33.36363636,20.43070314,TRUE,TRUE,TRUE,-3.678081859,0.245742031,-3.406534595,3.414124257,-1.687971231,1.626127791,0.4871901,2.623635099,-0.709329562,2.55196661,20.43070314,TRUE,TRUE
Taylor Campbell,61.65333333,49.64916667,34.465,2160.931667,49259.2625,654710.625,3.75,11.25,16.91666667,32.33333333,20.40820215,TRUE,TRUE,TRUE,4.97485709,1.329900067,-0.443812713,-2.21992273,-0.366374154,2.61256333,0.89259424,4.357704569,1.360793339,1.849679916,20.40820215,TRUE,TRUE
William Anderson,58.42571429,41.79857143,32.82,2929.69,37466.56143,632621.5643,3.857142857,10.42857143,15.42857143,28.14285714,20.40752838,TRUE,TRUE,TRUE,3.983966885,-1.212104461,-1.130026505,2.157020317,-3.812560694,2.034110413,1.274832428,2.567012422,-1.229214841,-1.006679409,20.40752838,TRUE,TRUE
Jennifer Burns,52.11,36.69888889,39.43777778,2868.905556,54607.84333,416490.9133,3.777777778,7.888888889,17.66666667,28.77777778,20.37350872,TRUE,TRUE,TRUE,2.045020766,-2.863369839,1.630587707,1.810942701,1.19664412,-3.625768339,0.991693029,-2.969427065,2.666157462,-0.573897693,20.37350872,TRUE,TRUE
Shannon Wood,39.991,44.768,28.343,1429.745,47493.388,503111.119,3.7,11.2,16.7,30.9,20.36584872,TRUE,TRUE,TRUE,-1.675554128,-0.250610378,-2.99761261,-6.382950639,-0.882416484,-1.357418804,0.714216418,4.248705916,0.983688148,0.872675193,20.36584872,TRUE,TRUE
Erik Lowe,40.61,51.79888889,46.49888889,2237.832222,46669.49667,430428.1778,4,8.555555556,15.11111111,28.11111111,20.36435583,TRUE,TRUE,TRUE,-1.485518989,2.025975137,4.57613897,-1.782087669,-1.123182633,-3.260788978,1.784483347,-1.5161117,-1.781749919,-1.028318494,20.36435583,TRUE,TRUE
Corey Wang,28.83555556,48.98777778,29.72444444,2745.537778,50783.68222,697908.3733,3.222222222,8.888888889,15.66666667,35.66666667,20.28518262,TRUE,TRUE,TRUE,-5.100314136,1.115743879,-2.421341346,1.108545454,0.079107733,3.743795836,-0.990282765,-0.789454017,-0.814813532,4.121783925,20.28518262,TRUE,TRUE
Teresa Woods,49.43,37.30111111,32.15111111,3240.831111,57373.94111,336495.51,3.333333333,9.555555556,15.44444444,30.88888889,20.27823971,TRUE,TRUE,TRUE,1.222251502,-2.668371681,-1.409054335,3.928509306,2.004982165,-5.720632171,-0.593887606,0.663861348,-1.201588087,0.865101513,20.27823971,TRUE,TRUE
Allison Jones,39.409,45.984,30.622,1500.8,62395.072,511103.6,3.3,9.8,16.8,25.9,20.24587425,TRUE,TRUE,TRUE,-1.85423014,0.143127602,-2.046924932,-5.978397381,3.472309589,-1.148117286,-0.712806153,1.196743649,1.157736698,-2.53548082,20.24587425,TRUE,TRUE
Karen Morris,43.8425,37.08333333,38.035,2309.4725,69230.52,491798.1775,3.333333333,10.91666667,17.08333333,27.33333333,20.20943209,TRUE,TRUE,TRUE,-0.493130314,-2.73888762,1.045417217,-1.374202119,5.46983575,-1.653674226,-0.593887606,3.631046886,1.650874256,-1.558476096,20.20943209,TRUE,TRUE
Paul Patterson,49.96333333,41.11,32.59444444,2621.683333,44024.32778,409354.4233,4,11.33333333,17.11111111,32.55555556,20.18160588,TRUE,TRUE,TRUE,1.385986679,-1.435062293,-1.224117285,0.403377359,-1.896181572,-3.812653762,1.784483347,4.539368989,1.699221075,2.001153517,20.18160588,TRUE,TRUE
Randall Lowery,51.98285714,47.84571429,42.70857143,2930.02,51450.59,677976.0643,2.857142857,8.142857143,17,25.85714286,20.18069179,TRUE,TRUE,TRUE,2.00598747,0.74594637,2.995003338,2.15889918,0.273998504,3.221822428,-2.292724001,-2.415783116,1.505833797,-2.564693586,20.18069179,TRUE,TRUE
Jeff Spears,37.61555556,33.56333333,33.73222222,2751.266667,52861.95556,408499.9711,3.777777778,8.777777778,14.55555556,25.66666667,20.16218689,TRUE,TRUE,TRUE,-2.404823785,-3.878655455,-0.749491873,1.141163013,0.68644252,-3.835029561,0.991693029,-1.031673245,-2.748686306,-2.694528101,20.16218689,TRUE,TRUE
Sandra Thomas,42.75083333,38.145,31.9575,2671.644167,59573.47167,575405.67,4.75,9.5,18,34.5,20.16034982,TRUE,TRUE,TRUE,-0.828275754,-2.395122416,-1.48981945,0.687830499,2.647752006,0.535780477,4.460150669,0.542751735,3.246319294,3.326547522,20.16034982,TRUE,TRUE
Michelle Garrett,39.334,46.441,33.684,2616.633,71030.479,529592.422,4,7.2,15.2,33,20.1591835,TRUE,TRUE,TRUE,-1.8772554,0.291103142,-0.769607832,0.374623171,5.995838609,-0.66394491,1.784483347,-4.471186276,-1.627040097,2.304100718,20.1591835,TRUE,TRUE
Nicholas Reed,49.807,59.035,45.152,3152.728,45222.696,547835.566,3.6,8.1,15.1,30.5,20.14814849,TRUE,TRUE,TRUE,1.337991805,4.369011131,4.014282598,3.426892241,-1.545981867,-0.186206178,0.357460775,-2.509210533,-1.801088647,0.600022712,20.14814849,TRUE,TRUE
Brenda Ho,34.22,39.23875,33.3225,2394.78875,62591.3375,677083.465,3.25,8.375,17.75,28.875,20.14493974,TRUE,TRUE,TRUE,-3.447271078,-2.040968703,-0.920408006,-0.88845211,3.529664348,3.19844766,-0.891183975,-1.909717945,2.81119792,-0.507627992,20.14493974,TRUE,TRUE
Maria Mcdonald,23.795,47.24875,25.9,2193.19125,46597.53125,438327.8438,3.125,9.125,16.25,30.875,20.11949992,TRUE,TRUE,TRUE,-6.647782117,0.552650718,-4.016713092,-2.036252059,-1.14421312,-3.053918035,-1.337128529,-0.274738159,0.200469675,0.855634413,20.11949992,TRUE,TRUE
Blake Powers,38.5025,47.2875,37.915,2814.81375,36021.50875,546838.3587,4,8.25,15.25,22.375,20.08816951,TRUE,TRUE,TRUE,-2.132528774,0.565197879,0.995359068,1.502969776,-4.234849113,-0.212320346,1.784483347,-2.182214576,-1.540015822,-4.938230809,20.08816951,TRUE,TRUE
Sara Watts,43.37,47.30888889,36.74222222,2127.484444,49177.48556,723994.1167,5.222222222,10,17,32.33333333,20.07706663,TRUE,TRUE,TRUE,-0.638189447,0.572123551,0.506133363,-2.41035525,-0.390271869,4.426911089,6.144830093,1.632738259,1.505833797,1.849679916,20.07706663,TRUE,TRUE
Patricia Reyes,43.386,57.966,38.898,1931.762,43851.428,686424.637,3.5,11,16.7,29.2,20.05925133,TRUE,TRUE,TRUE,-0.633277392,4.02287141,1.405418738,-3.524705437,-1.946708155,3.443067758,0.000705132,3.812711307,0.983688148,-0.286097852,20.05925133,TRUE,TRUE
Jill Lopez,28.36083333,43.22416667,31.89,2256.18,58334.97417,526879.9958,2.333333333,7.666666667,16.08333333,29.41666667,20.05629009,TRUE,TRUE,TRUE,-5.2460555,-0.75050003,-1.517977159,-1.677624179,2.285825304,-0.734976035,-4.161444035,-3.45386552,-0.089611242,-0.138411091,20.05629009,TRUE,TRUE
Shannon Hawkins,41.74428571,34.32,28.67285714,3396.29,46353.34286,552672.1714,2.857142857,9.428571429,16.85714286,26.14285714,20.02658735,TRUE,TRUE,TRUE,-1.137289353,-3.633648544,-2.860012294,4.813618024,-1.215572408,-0.059548528,-2.292724001,0.387039374,1.257193012,-2.369941814,20.02658735,TRUE,TRUE
George Griffin,48.40090909,67.04181818,35.08909091,2193.322727,42230.87273,581370.9718,2.636363636,9,14.36363636,29.45454545,20.02208437,TRUE,TRUE,TRUE,0.906317035,6.961600286,-0.183472416,-2.03550349,-2.420283779,0.691995641,-3.080366329,-0.54723479,-3.082718877,-0.112591727,20.02208437,TRUE,TRUE
Sean Le,41.9725,53.7275,43.94,2834.5025,50481.45125,366504.3363,3.75,8.5,16.125,24.25,19.99251933,TRUE,TRUE,TRUE,-1.067226778,2.650454941,3.508695294,1.615068122,-0.009213365,-4.934781958,0.89259424,-1.637221314,-0.017091012,-3.660172304,19.99251933,TRUE,TRUE
Thomas Ross,37.929,47.134,22.562,2718.661,58341.64,547896.307,3.4,11.1,17.1,26.3,19.99063464,TRUE,TRUE,TRUE,-2.308595257,0.515494935,-5.409163934,0.955521908,2.287773263,-0.184615535,-0.356050511,4.030708611,1.679882347,-2.262828339,19.99063464,TRUE,TRUE
Jacob Rice,47.22916667,42.6975,26.005,2784.445,52113.40083,584339.1375,3,8.166666667,12.58333333,32,19.95874635,TRUE,TRUE,TRUE,0.54658806,-0.921033475,-3.972912212,1.330064608,0.467692024,0.769723894,-1.783073082,-2.363878996,-6.181310481,1.622469516,19.95874635,TRUE,TRUE
Kristen Parker,46.107,42.049,39.476,3715.062,41708.705,578661.905,3.1,8.9,16.8,35.2,19.95508627,TRUE,TRUE,TRUE,0.202079014,-1.131016271,1.646532155,6.628553653,-2.572877098,0.621052488,-1.426317439,-0.765232094,1.157736698,3.803689364,19.95508627,TRUE,TRUE
Megan Murray,42.932,40.888,42.915,2062.411,48980.468,747368.967,4.2,9.3,14.7,31.4,19.94397716,TRUE,TRUE,TRUE,-0.772656962,-1.506945378,3.081115272,-2.780852385,-0.447846401,5.039035368,2.497994633,0.106757125,-2.497282846,1.213490794,19.94397716,TRUE,TRUE
Tommy Booth,46.62857143,53.01285714,41.60428571,3278.528571,48897.55429,722902.3286,3.285714286,9.142857143,15.42857143,34.57142857,19.93317636,TRUE,TRUE,TRUE,0.362203246,2.419055242,2.534349182,4.143140654,-0.472076314,4.398320104,-0.763771245,-0.235810068,-1.229214841,3.375235465,19.93317636,TRUE,TRUE
Donna Lee,46.505,40.26625,33.305,2664.96125,62050.49875,331758.3963,3.125,9.625,15.5,35.25,19.92136375,TRUE,TRUE,TRUE,0.32426639,-1.708266586,-0.927708153,0.649781161,3.371614788,-5.844684402,-1.337128529,0.815248366,-1.104894448,3.837770924,19.92136375,TRUE,TRUE
Donna Arellano,45.13714286,56.54285714,38.00571429,1854.974286,51577.53857,523945.9271,4.142857143,11,14.42857143,31.14285714,19.89049845,TRUE,TRUE,TRUE,-0.095670481,3.562061054,1.033200645,-3.961898034,0.311096745,-0.811811379,2.294134265,3.812711307,-2.969700338,1.038214199,19.89049845,TRUE,TRUE
James Grant,57.31857143,50.31571429,37.71428571,3180.65,50240.54143,406809.4314,3,10.42857143,16.57142857,28,19.86026151,TRUE,TRUE,TRUE,3.6440702,1.54572664,0.911630854,3.585866782,-0.079614555,-3.879300235,-1.783073082,2.567012422,0.759911442,-1.104055295,19.86026151,TRUE,TRUE
Monica Miller,52.91909091,44.51727273,39.82,2032.419091,54826.02091,483029.4209,2.636363636,8.909090909,17.81818182,25.81818182,19.85745902,TRUE,TRUE,TRUE,2.293414472,-0.331795287,1.790032182,-2.951612002,1.260402255,-1.883304308,-3.080366329,-0.745414158,2.929867386,-2.591250646,19.85745902,TRUE,TRUE
Sergio Lee,62.30777778,48.02333333,29.25111111,2397.932222,49890.61222,526003.0578,3.555555556,10.44444444,14,25.33333333,19.8462747,TRUE,TRUE,TRUE,5.175773797,0.803459005,-2.618792933,-0.870554679,-0.18187453,-0.757940677,0.198902712,2.601615169,-3.715622694,-2.921738502,19.8462747,TRUE,TRUE
Jessica Ramos,39.45555556,55.43666667,40.95,2757.646667,48615.63333,481676.9444,3.222222222,10.33333333,17.44444444,24.88888889,19.80964888,TRUE,TRUE,TRUE,-1.839937424,3.203879143,2.261413084,1.177487688,-0.554462206,-1.918722019,-0.990282765,2.359395941,2.279382907,-3.224685703,19.80964888,TRUE,TRUE
Matthew Smith,45.001,49.803,46.546,1826.767,54926.748,568981.626,4.3,10.5,17.4,29.8,19.79523984,TRUE,TRUE,TRUE,-0.137466809,1.379710944,4.595791428,-4.122496856,1.28983778,0.367552093,2.854750276,2.722724783,2.202027996,0.12288087,19.79523984,TRUE,TRUE
Elizabeth Dunn,56.559,49.075,28.426,2010.423,45090.197,570731.868,3,11.1,16.7,30.2,19.7857932,TRUE,TRUE,TRUE,3.410879146,1.143986233,-2.962989057,-3.076847245,-1.584702112,0.41338621,-1.783073082,4.030708611,0.983688148,0.395533351,19.7857932,TRUE,TRUE
James Archer,41.77727273,44.71727273,31.10454545,2833.74,62018.67909,571336.1127,3.181818182,10.09090909,17.18181818,38.90909091,19.7616324,TRUE,TRUE,TRUE,-1.127162226,-0.267035751,-1.845630497,1.610726811,3.362316114,0.42920975,-1.134426459,1.830917627,1.822285706,6.331921461,19.7616324,TRUE,TRUE
Jessica Mason,44.307,44.264,44.32,2557.448,48179.832,517595.381,2.2,6.6,15.2,27.3,19.75365366,TRUE,TRUE,TRUE,-0.350527208,-0.413804408,3.667212766,0.037652028,-0.681816633,-0.978115053,-4.637118225,-5.779170105,-1.627040097,-1.581197136,19.75365366,TRUE,TRUE
Colleen Munoz,51.32,34.08666667,38.94222222,2387.961111,53472.66333,620896.8644,2.555555556,8.555555556,17.55555556,26.77777778,19.74955868,TRUE,TRUE,TRUE,1.802488035,-3.709201336,1.423866093,-0.927325427,0.864909939,1.727072151,-3.368653717,-1.5161117,2.472770185,-1.937160098,19.74955868,TRUE,TRUE
Rebekah Booker,38.50444444,56.11111111,36.58333333,2288.432222,53950.62222,649078.31,3.888888889,10.55555556,17.33333333,33.22222222,19.73118741,TRUE,TRUE,TRUE,-2.131931823,3.42226269,0.439852665,-1.493995418,1.004584088,2.465068192,1.388088188,2.843834396,2.08599563,2.455574319,19.73118741,TRUE,TRUE
Rebecca Martinez,27.021,51.179,34.404,2018.165,50842.008,541245.004,4,9.1,18.9,31.6,19.71591408,TRUE,TRUE,TRUE,-5.657388965,1.825256552,-0.469258939,-3.032767992,0.096152302,-0.358795219,1.784483347,-0.329237485,4.812756242,1.349817035,19.71591408,TRUE,TRUE
Yvonne Beard,56.283,34.421,40.453,2628.911,39358.508,368994.361,3.4,9.8,16.4,29.5,19.65090467,TRUE,TRUE,TRUE,3.326146192,-3.600944978,2.054088917,0.444528243,-3.259676264,-4.869574926,-0.356050511,1.196743649,0.461542499,-0.081608491,19.65090467,TRUE,TRUE
Melissa Nelson,53.808,50.528,29.797,2866.684,51573.935,581797.812,2.5,7.4,15.2,28.1,19.64833817,TRUE,TRUE,TRUE,2.566312636,1.614464262,-2.391074706,1.798294224,0.310043671,0.703173434,-3.566851297,-4.035191666,-1.627040097,-1.035892174,19.64833817,TRUE,TRUE
Cheryl Lambert,38.72461538,56.34307692,37.08692308,2929.089231,58177.27,516709.9969,3.692307692,8.230769231,18,32.38461538,19.64814252,TRUE,TRUE,TRUE,-2.064338583,3.497372682,0.649925752,2.153599824,2.239739342,-1.001300873,0.686773676,-2.224137134,3.246319294,1.884635363,19.64814252,TRUE,TRUE
Angela Monroe,38.19444444,47.38333333,33.79666667,2188.012222,59416.37333,658391.7667,4.555555556,8.555555556,17.33333333,27.66666667,19.6223169,TRUE,TRUE,TRUE,-2.227102894,0.59622849,-0.722608793,-2.065738971,2.601843087,2.7089625,3.766459141,-1.5161117,2.08599563,-1.331265696,19.6223169,TRUE,TRUE
Ryan Flynn,47.35857143,55.68571429,30.88857143,2659.412857,66028.09,653118.3386,3.285714286,11.42857143,16.42857143,29.71428571,19.61608803,TRUE,TRUE,TRUE,0.586315769,3.284520185,-1.93572433,0.61819126,4.533988136,2.570865643,-0.763771245,4.74698547,0.511270656,0.064455338,19.61608803,TRUE,TRUE
Annette Freeman,36.64888889,41.02555556,27.46333333,3107.042222,53706.81333,598566.1611,4.111111111,9.444444444,15.11111111,33.22222222,19.61081671,TRUE,TRUE,TRUE,-2.701593793,-1.462405208,-3.364566652,3.166779226,0.933335703,1.142291266,2.180878506,0.421642121,-1.781749919,2.455574319,19.61081671,TRUE,TRUE
Faith Miller,39.55222222,34.57333333,32.10666667,1804.668889,63635.90889,658270.9989,3.444444444,8.888888889,15.88888889,28.77777778,19.56739055,TRUE,TRUE,TRUE,-1.810260423,-3.551619798,-1.42759439,-4.248312954,3.834919933,2.705799918,-0.197492447,-0.789454017,-0.428038977,-0.573897693,19.56739055,TRUE,TRUE
Angela Barry,53.01571429,53.77,43.17285714,3003.935714,48738.26286,517401.0329,3,8.571428571,17.42857143,27,19.55957052,TRUE,TRUE,TRUE,2.323078183,2.664216343,3.1886807,2.579739979,-0.518626123,-0.983204506,-1.783073082,-1.481508953,2.251756153,-1.785686497,19.55957052,TRUE,TRUE
Rita Marks,46.86636364,50.48090909,31.74,2453.663636,42836.27818,483229.1073,3.090909091,7.545454545,16.81818182,22.45454545,19.53990647,TRUE,TRUE,TRUE,0.435206276,1.599216335,-1.580549845,-0.553246606,-2.24336586,-1.878075061,-1.45874977,-3.718104678,1.189381889,-4.884010145,19.53990647,TRUE,TRUE
